Tree name	Trait species	Non-trait species	Permutations	Selective Pressure	p-value	FDR
OG0000505_2 	10	6	267920	accelerated	0.016923593744167853	0.3550627013348025
OG0001207_1 	7	8	65946	constrained	0.01701392048039305	0.355957904952537
OG0000517_2 	10	6	65946	accelerated	0.01713523185636734	0.357494543953094
OG0006464_1 	10	3	65946	constrained	0.0171655597003609	0.3571297086406562
OG0007442_1 	9	7	65946	constrained	0.01719588754435447	0.3567669001910654
OG0000780_2 	9	7	177756	accelerated	0.01720335741128287	0.35593317591377216
OG0004740_1 	10	8	712130	accelerated	0.017221768180171404	0.3553297970654702
OG0003333_1 	9	9	427482	accelerated	0.017221777759063528	0.3543511241940647
OG0006330_1 	6	9	65946	constrained	0.017286871076335183	0.3547132968932623
OG0003305_1 	7	7	65946	constrained	0.017347000667192334	0.3549719122829028
OG0006068_1 	8	8	65946	accelerated	0.017347526764322274	0.35401277978886087
OG0003460_1 	10	9	2945157	constrained	0.017414298548876363	0.3544070731922549
OG0000412_1 	10	6	267920	accelerated	0.017423761711022334	0.3536360766837658
OG0006442_1 	9	8	65946	constrained	0.017468838140296605	0.3535901140105023
OG0003008_1 	10	9	2945157	accelerated	0.01749249952803733	0.3531121053375968
OG0006079_1 	9	9	427482	accelerated	0.017525884130793812	0.3528324220293773
OG0002975_1 	9	9	108827	constrained	0.017531930533860148	0.3520053471973157
OG0005493_1 	9	7	108827	accelerated	0.01756965375284869	0.3518170077212517
OG0000784_2 	10	8	267920	accelerated	0.017669453568229354	0.35286938155375674
OG0004141_1 	10	8	1142981	constrained	0.017702723038212125	0.35259103565975025
OG0003013_1 	8	8	65946	constrained	0.01777211658023231	0.35303175196211467
OG0007378_1 	8	8	65946	constrained	0.017984411488187305	0.3563012451068196
OG0002296_1 	10	8	177756	constrained	0.018024708026733276	0.3561548789726742
OG0001926_1 	10	8	1142981	constrained	0.018042184169912545	0.35555956085772245
OG0003479_1 	10	8	427482	constrained	0.018101346957298786	0.3557867379580648
OG0002529_1 	8	7	65946	constrained	0.018165827621762602	0.3561169724591729
OG0005878_1 	5	8	65946	constrained	0.0181967063961423	0.35578848186593415
OG0007632_1 	7	8	65946	constrained	0.01828768992812301	0.3566338278672343
OG0005371_1 	10	9	2945157	constrained	0.01831883160405899	0.35631081575707446
OG0007767_1 	3	8	65946	accelerated	0.018350571749218947	0.3560010919348476
OG0004083_1 	10	8	1142981	constrained	0.01836414730513356	0.3553414928032191
OG0005895_1 	10	8	1142981	constrained	0.01836414730513356	0.35442329773137615
OG0000388_3 	10	9	2945157	constrained	0.0183948884375278	0.3541016024224102
OG0007416_1 	9	8	177756	constrained	0.018407047784065978	0.3534247812318478
OG0003960_1 	9	9	427482	accelerated	0.01847571816225324	0.3538336896253063
OG0002651_1 	10	6	65946	accelerated	0.018560640524065142	0.35455095671161774
OG0008164_1 	4	8	65946	constrained	0.018590968368058715	0.3542243437271187
OG0002331_1 	8	5	65946	constrained	0.01883359112000728	0.3579340765275683
OG0004576_1 	10	8	427482	accelerated	0.018835968934219127	0.3570706902783824
OG0003945_1 	10	8	427482	accelerated	0.018873397585851936	0.3568744470094383
OG0005093_1 	10	9	2945157	accelerated	0.018957281603505183	0.35755539468833386
OG0006173_1 	10	8	712130	constrained	0.018968233685044193	0.35686079948008836
OG0004344_1 	4	8	65946	constrained	0.01898523033997513	0.35628312916903077
OG0004979_1 	10	8	1142981	constrained	0.019050068767126165	0.35660391885129156
OG0003804_1 	10	9	2945157	accelerated	0.01946048212178131	0.3633758524189615
OG0002293_1 	10	9	2945157	constrained	0.019583276460477948	0.3647568376142389
OG0002149_1 	9	8	65946	accelerated	0.01971309859582082	0.3662615259009595
OG0008132_1 	3	8	65946	constrained	0.019834409971795103	0.36760101260381545
OG0003522_1 	10	9	2945157	accelerated	0.019891699839872268	0.3677502626336781
OG0001899_1 	10	8	712130	constrained	0.019903445680472042	0.3670588537961622
OG0003872_1 	10	7	177756	constrained	0.01992551838975709	0.36656082968742787
OG0004217_1 	9	9	427482	accelerated	0.01996341366420107	0.36635561832412233
OG0000499_1 	7	5	65946	accelerated	0.019989686656353367	0.3659386510693708
OG0007200_1 	4	8	65946	constrained	0.02004548900682335	0.3660629765084685
OG0005889_1 	8	8	65946	constrained	0.02007703272374367	0.3657447741796134
OG0004383_1 	10	6	65946	constrained	0.02007703272374367	0.3648548842181058
OG0002178_1 	9	7	65946	accelerated	0.02010736056773721	0.3645191167000709
OG0001658_1 	8	9	65946	constrained	0.02016801625572438	0.3647334465230154
OG0003930_1 	10	7	177756	accelerated	0.02022997817232608	0.36497030668865577
OG0004745_1 	10	8	267920	constrained	0.020341893102418632	0.36610505923365
OG0007057_1 	10	7	177756	constrained	0.020387497468439885	0.36604379469177284
OG0000217_1 	4	9	108827	constrained	0.020416789179653044	0.36569064360390546
OG0002747_1 	9	8	65946	accelerated	0.02044096685166652	0.3652478024284623
OG0001465_1 	8	7	65946	accelerated	0.020441586800922007	0.3643871403725214
OG0000732_1 	4	9	108827	accelerated	0.02058407307345944	0.36605343282302044
OG0004942_1 	10	6	267920	accelerated	0.02076816841476614	0.36844999973845205
OG0006589_1 	10	8	1142981	constrained	0.020803368014362354	0.3681998950219726
OG0001072_1 	10	9	2945157	accelerated	0.020915757034960514	0.36931392268113494
OG0003017_1 	10	8	427482	accelerated	0.020969402077290145	0.36938788706433984
OG0007066_1 	8	7	65946	constrained	0.021047523731537926	0.3698916582373101
OG0006056_1 	9	8	65946	accelerated	0.021047523731537954	0.36902336795975815
OG0003615_1 	9	9	177756	constrained	0.02114133981412723	0.36980015707661895
OG0005259_1 	10	9	2945157	accelerated	0.0213415420888865	0.3724298548175076
OG0002762_1 	10	5	65946	constrained	0.02144178570345434	0.3733069869909102
OG0005776_1 	10	9	2945157	constrained	0.021505748742176162	0.3735498543146831
OG0005823_1 	9	9	267920	accelerated	0.021521349656613897	0.3729535048381652
OG0000234_5 	10	8	427482	constrained	0.021642915290396834	0.3741919775554952
OG0003974_1 	10	8	427482	accelerated	0.021661832132497394	0.3736540974540948
OG0001480_1 	10	8	712130	accelerated	0.021673252616826844	0.3729896861637781
OG0007514_1 	4	9	65946	constrained	0.021744404682477105	0.37335392775499193
OG0002060_1 	9	9	267920	constrained	0.021954314720812183	0.3760935244260234
OG0002884_1 	10	8	1142981	constrained	0.021973983978834422	0.3755690762881334
OG0006323_1 	10	5	65946	accelerated	0.021988353754700984	0.37495665341064305
OG0001568_1 	7	9	65946	accelerated	0.02204901128230008	0.3751345450284722
OG0006678_1 	9	8	177756	constrained	0.02206370458713532	0.37453138536662206
OG0006579_1 	10	8	1142981	constrained	0.02207897195771084	0.3739406837917058
OG0000920_2 	9	8	1772388	constrained	0.022121192630632277	0.37380811709998296
OG0007059_1 	9	5	65946	constrained	0.022169653959300033	0.3737813666411105
OG0000930_2 	8	9	65946	accelerated	0.02217032633749849	0.37295082751075725
OG0004283_1 	9	8	65946	accelerated	0.02226063749128071	0.3736285425221924
OG0005024_1 	10	7	177756	constrained	0.022401494183037423	0.37514968621772765
OG0003246_1 	9	9	177756	constrained	0.02246900245280047	0.375438432483147
OG0000897_2 	5	9	65946	accelerated	0.02250326024322935	0.37517154186758933
OG0003053_1 	8	8	65946	accelerated	0.02250326024322935	0.3743359705048553
OG0007592_1 	6	8	65946	accelerated	0.02250326024322935	0.37350411279262224
OG0001982_1 	10	6	267920	accelerated	0.02264193199208686	0.3749724834787068
OG0000333_3 	10	8	712130	accelerated	0.02265903876021247	0.3744255763274932
OG0005532_1 	9	9	267920	accelerated	0.022685876381009273	0.3740415247014531
OG0005718_1 	10	9	2945157	accelerated	0.022750639356663882	0.3742830954954241
OG0007576_1 	3	8	65946	accelerated	0.022778283287837375	0.37391428104803814
OG0006968_1 	6	9	2945157	constrained	0.022867193176647947	0.37455058297452526
OG0003932_1 	10	9	2945157	accelerated	0.02292041011181778	0.37460075082093436
OG0007928_1 	9	4	65946	constrained	0.022988505747126436	0.3748933393565226
OG0000910_2 	9	8	65946	accelerated	0.023049860487686535	0.37507496292490355
OG0004575_1 	10	9	2945157	accelerated	0.023054189466879094	0.37432987201765205
OG0007036_1 	10	7	177756	constrained	0.023222844798487813	0.37625038568309216
OG0003007_1 	10	9	2945157	constrained	0.023257093148569555	0.37598967256854116
OG0007240_1 	8	7	65946	accelerated	0.02326145634306853	0.37524798580211416
OG0002455_1 	10	9	2945157	constrained	0.023286293539990614	0.37483906562540925
OG0000163_5 	8	8	65946	constrained	0.023322112031055713	0.3746082898063551
OG0003635_1 	10	9	2945157	constrained	0.02342007207743129	0.37537450288912944
OG0006174_1 	10	8	712130	accelerated	0.02342014430111694	0.37457185821208233
OG0000815_1 	7	8	65946	accelerated	0.023443423407029984	0.37414301159638236
OG0003315_1 	9	8	65946	constrained	0.023443423407029994	0.3733452653030001
OG0000373_1 	4	7	65946	constrained	0.023595062626997846	0.3749606867256317
OG0006809_1 	6	8	65946	accelerated	0.02359649388856877	0.3741872884367731
OG0001983_1 	10	8	1142981	constrained	0.0236310442454339	0.3739412488753089
OG0006362_1 	10	7	427482	accelerated	0.023702026322068748	0.3742715319228995
OG0005208_1 	10	9	2945157	accelerated	0.023706788249690636	0.3735569650568341
OG0003437_1 	7	5	65946	constrained	0.023716374002972128	0.3729212577435765
OG0008123_1 	4	8	65946	constrained	0.023806635531024443	0.3735541192882806
OG0001837_1 	10	7	65946	constrained	0.023836962455267785	0.3732458544620442
OG0004564_1 	9	9	108827	accelerated	0.023891788576049455	0.3733216922060949
OG0005667_1 	10	9	2945157	accelerated	0.02393292289555571	0.37318371838602415
OG0000398_2 	10	3	65946	accelerated	0.02396117682741883	0.3728458952583151
OG0000663_2 	10	9	2945157	accelerated	0.024021882771256275	0.3730133938014826
OG0003146_1 	10	7	177756	constrained	0.024043654365436543	0.37257687646357995
OG0001122_1 	10	7	177756	constrained	0.024065885847368955	0.37214927824844457
OG0004690_1 	9	9	267920	accelerated	0.024134069871603492	0.37243257824588116
OG0006648_1 	6	8	65946	constrained	0.024171291662875686	0.3722378916082855
OG0007369_1 	9	7	267920	constrained	0.024245138655619006	0.3726068737012723
OG0003721_1 	9	9	267920	accelerated	0.024246043595102962	0.37185564602017257
OG0007164_1 	9	8	65946	constrained	0.024322930882843537	0.37227043189335735
OG0006231_1 	10	9	2945157	accelerated	0.024402848345821626	0.37272980428413444
OG0004238_1 	9	7	65946	accelerated	0.024444983622467498	0.37261139321675457
OG0002328_1 	9	9	267920	accelerated	0.024462526127202122	0.37211936383721517
OG0000853_2 	9	9	177756	accelerated	0.024528004680573368	0.3723570466650457
OG0007770_1 	6	8	65946	accelerated	0.02462770313305629	0.3731122002044573
OG0004380_1 	10	9	2945157	constrained	0.02468180061836922	0.3731748356651816
OG0000364_1 	6	7	65946	constrained	0.024777097106811426	0.37385886523388795
OG0001322_2 	7	8	65946	accelerated	0.024868832074727787	0.3744865055768989
OG0007553_1 	3	9	65946	accelerated	0.02487109493478923	0.37376701824535363
OG0005740_1 	10	9	2945157	accelerated	0.024959017339705847	0.3743351415868734
OG0004863_1 	8	9	65946	accelerated	0.02499014345070205	0.37405086459577885
OG0007773_1 	7	8	65946	accelerated	0.025111454826676427	0.3751149122008925
OG0001452_1 	10	9	2945157	accelerated	0.02516002591380806	0.37509028652741
OG0004429_1 	10	7	65946	accelerated	0.025202438358657098	0.3749741276908563
OG0002263_1 	10	8	177756	constrained	0.025360606674317603	0.3765772788279884
OG0003297_1 	10	9	2945157	accelerated	0.025533521575146656	0.3783926044539095
OG0007815_1 	10	4	65946	accelerated	0.02553604464258641	0.3776806285851047
OG0005374_1 	10	9	2945157	accelerated	0.025560684895971297	0.3772979357470546
OG0004319_1 	10	9	2945157	accelerated	0.025595318130022693	0.37706396669258285
OG0005324_1 	10	9	2945157	accelerated	0.025610937039496795	0.3765513558031527
OG0005910_1 	10	4	65946	accelerated	0.025840890479512324	0.3791858762111543
OG0006089_1 	9	9	177756	accelerated	0.02584441594095277	0.37849400522152205
OG0005214_1 	10	9	2945157	constrained	0.025856607063914225	0.37793150324926683
OG0005710_1 	10	9	2945157	accelerated	0.02586966767035137	0.37738388248018434
OG0000464_1 	7	8	65946	accelerated	0.025899978770509202	0.3770895544579595
OG0004124_1 	10	8	1142981	constrained	0.02590053438881248	0.3763639909533861
OG0003979_1 	10	9	2945157	accelerated	0.02590973356856774	0.3757666019876358
OG0005583_1 	10	8	177756	accelerated	0.025934426967303525	0.37539580429998065
OG0005407_1 	10	8	267920	constrained	0.02601522842639594	0.37583702343665626
OG0003070_1 	10	9	2945157	accelerated	0.02616303153525734	0.37724263037999434
OG0003292_1 	9	7	65946	constrained	0.02620325721044491	0.37709465916148943
OG0006665_1 	10	8	1142981	constrained	0.026381729291996066	0.37893295400368965
OG0005861_1 	9	6	65946	constrained	0.026385224274406333	0.3782557391661054
OG0008626_1 	3	6	65946	accelerated	0.026548941076521615	0.3798736415719156
OG0002249_1 	10	9	2945157	accelerated	0.0265589369362762	0.3792900573174893
OG0002083_1 	9	7	65946	accelerated	0.026628654616037806	0.3795599643648595
OG0007283_1 	6	9	65946	accelerated	0.02668850271434209	0.37968843194937346
OG0003427_1 	9	5	65946	accelerated	0.026719640907436615	0.3794087413263195
OG0001853_1 	10	9	2945157	accelerated	0.026832607393584285	0.38028983799370214
OG0004971_1 	10	7	177756	constrained	0.02704740045679054	0.38260801896168284
OG0004738_1 	8	8	65946	accelerated	0.027053257309232026	0.3819674458273233
OG0008151_1 	5	7	65946	constrained	0.02708030082484231	0.3816278620014098
OG0004735_1 	10	8	177756	accelerated	0.027082067553275246	0.38093401611188854
OG0000660_1 	10	6	267920	accelerated	0.02708372214549659	0.38024120433216924
OG0004290_1 	10	8	427482	constrained	0.027149554135359452	0.38045031864352674
OG0006614_1 	10	8	1142981	constrained	0.027165639534273325	0.3799628495908005
OG0006129_1 	7	8	65946	accelerated	0.027234403906226334	0.38021264070206445
OG0005849_1 	10	8	712130	accelerated	0.027332395291817968	0.38086876946751563
OG0001668_1 	7	8	65946	constrained	0.02741553951598229	0.38131594905935146
OG0001298_1 	9	6	65946	constrained	0.027568010190155583	0.38272391842058
OG0000640_1 	6	8	65946	constrained	0.027628665878142722	0.382854370025692
OG0002432_1 	10	8	427482	accelerated	0.02764105923084126	0.3823167988799136
OG0007409_1 	10	6	267920	accelerated	0.027770519950729766	0.3833974371756019
OG0007567_1 	6	9	65946	accelerated	0.027840960786097768	0.38366076773314434
OG0005379_1 	10	9	2945157	constrained	0.0279447745899552	0.3843821757133985
OG0007587_1 	6	9	65946	accelerated	0.02814509280601718	0.38642591575026164
OG0005316_1 	10	6	65946	constrained	0.028204894914020562	0.3865364405739809
OG0001227_1 	7	8	65946	constrained	0.028326206289994844	0.38748797578749355
OG0002694_1 	10	9	2945157	constrained	0.02844729295394555	0.38843296357041923
OG0001949_1 	10	9	2945157	accelerated	0.028560194598030386	0.3892629442567317
OG0001735_2 	9	9	108827	accelerated	0.028578254796736036	0.3887996085188004
OG0007024_1 	10	7	177756	constrained	0.028623506379531493	0.3887072166340377
OG0000874_1 	10	7	177756	constrained	0.028634113411341134	0.38814554096062964
OG0000273_1 	6	6	65946	accelerated	0.02863556391433597	0.38746200521046265
OG0002307_2 	9	6	65946	accelerated	0.02887298313720732	0.3899680127519014
OG0006333_1 	10	8	427482	accelerated	0.028927669130719535	0.39000137317210143
OG0001500_1 	9	6	65946	accelerated	0.02893276316986626	0.3893672218301461
OG0006289_1 	4	9	108827	constrained	0.028998823875330784	0.3895543444691468
OG0005101_1 	10	9	2945157	accelerated	0.02908512577296629	0.39001221615491066
OG0001956_1 	4	9	65946	constrained	0.029114730233827678	0.38970953425888694
OG0002121_1 	10	9	2945157	constrained	0.02913519984951612	0.38928588135247927
OG0008379_1 	6	5	65946	constrained	0.029175385921814817	0.3891267097322051
OG0006451_1 	5	9	65946	accelerated	0.029236041609801977	0.3892406324128538
OG0003020_2 	7	3	65946	accelerated	0.029236041609801977	0.3885480334227953
OG0006645_1 	10	8	1142981	constrained	0.029319642900887847	0.3889669854826489
OG0002170_1 	10	9	2945157	accelerated	0.029375773305789776	0.389020657483943
OG0003537_1 	10	9	2945157	accelerated	0.029381885052975232	0.3884129193994195
OG0005578_1 	10	9	2945157	constrained	0.02944689705096419	0.38858458316899563
OG0000685_1 	10	8	1142981	constrained	0.029454377473779252	0.38799778721632666
OG0003473_1 	10	8	1142981	constrained	0.029533118457936568	0.3883501087364934
OG0006393_1 	4	9	65946	constrained	0.029539320049737663	0.38774900079348085
OG0003766_1 	10	9	2945157	accelerated	0.029574744630830097	0.3875329256976667
OG0000617_2 	3	9	65946	accelerated	0.029630303581718365	0.38758097627295
OG0007845_1 	5	9	65946	constrained	0.029630303581718375	0.38690338715359185
OG0007256_1 	8	8	65946	accelerated	0.02975341967183287	0.38783296950945845
OG0006846_1 	8	7	65946	accelerated	0.029783749355494216	0.3875519580769796
OG0001743_2 	6	8	65946	constrained	0.02990325417766051	0.38843027035295014
OG0007145_1 	9	8	177756	constrained	0.029939580778361594	0.38822695978052557
OG0004985_1 	10	8	1142981	constrained	0.02995307037344224	0.3877287393747662
OG0004071_1 	7	8	267920	constrained	0.029994028068080023	0.38758718968942857
OG0001549_1 	7	9	65946	accelerated	0.02999423770964127	0.38692048610243635
OG0004874_1 	10	7	177756	accelerated	0.03000742590967398	0.38642321399888785
OG0001934_1 	10	7	177756	constrained	0.03004084204367736	0.38618769229643063
OG0002837_1 	9	8	65946	accelerated	0.03008522124162194	0.3860936726008149
OG0002766_1 	10	9	2945157	accelerated	0.030096959473683516	0.3855818015590775
OG0001887_1 	8	8	65946	constrained	0.030115549085615503	0.38515930842544893
