Tree name	Trait species	Non-trait species	Permutations	Selective Pressure	p-value	FDR
OG0004083_1 	8	10	665891	accelerated	0.017279182084674938	0.36088392303663275
OG0007567_1 	8	7	44527	constrained	0.01729171345160566	0.3601396698541936
OG0006464_1 	3	10	44527	accelerated	0.017383102007815676	0.3610373714234384
OG0003936_1 	8	9	44527	constrained	0.01742723679482573	0.36095138369781704
OG0004344_1 	8	4	44527	accelerated	0.01742801958406326	0.3599704487017707
OG0005878_1 	8	5	44527	accelerated	0.01742801958406326	0.35897879457311566
OG0000412_1 	6	10	117235	constrained	0.01745138178096213	0.3584724768578403
OG0001926_1 	8	10	665891	accelerated	0.01750444519198424	0.35857736082319497
OG0004784_1 	8	11	1546851	constrained	0.01795764586627637	0.3668560604976733
OG0002010_1 	8	10	941109	constrained	0.01806377575416264	0.36801866843017456
OG0005481_1 	8	11	1546851	constrained	0.018071424600255227	0.3671740264568161
OG0000986_1 	7	11	314555	constrained	0.018114191251271616	0.3670455500969048
OG0004979_1 	8	10	665891	accelerated	0.01813818540054779	0.3665384114591779
OG0000334_1 	7	10	44527	constrained	0.018190801293568093	0.36661083900810953
OG0007547_1 	6	9	44527	constrained	0.018235716852317643	0.36652810458273927
OG0005648_1 	7	10	44527	constrained	0.018280632411067192	0.3664458137735909
OG0004728_1 	8	11	1546851	constrained	0.018318376170595695	0.36622058456562573
OG0000499_1 	5	7	44527	constrained	0.01832225615232621	0.3653213580025148
OG0000217_1 	8	5	44527	accelerated	0.018327194322163343	0.36444795730535984
OG0003305_1 	7	7	44527	accelerated	0.0183712886852625	0.36435577055625384
OG0005889_1 	8	8	44527	accelerated	0.01846195310394394	0.3651852469793356
OG0003177_1 	8	11	1546851	accelerated	0.01846732693749842	0.36432771375112316
OG0006469_1 	7	10	117235	constrained	0.01849229771916955	0.36386028959534406
OG0007200_1 	7	5	44527	accelerated	0.018552625668208922	0.3640891919191551
OG0004729_1 	8	10	72887	constrained	0.018576446054220173	0.3636023223754038
OG0007057_1 	7	10	117235	accelerated	0.01866352764556356	0.3643529927046443
OG0003091_1 	8	11	1546851	constrained	0.01869462175682123	0.3640096012389384
OG0004172_1 	8	11	1546851	constrained	0.018706258218250886	0.36329011090353736
OG0003840_1 	7	11	314555	constrained	0.018807222787385555	0.3643046755991757
OG0006589_1 	8	10	665891	accelerated	0.018847013311547922	0.364132089225953
OG0003552_1 	5	11	44527	accelerated	0.018866229449285732	0.36356391132038507
OG0004383_1 	6	10	44527	accelerated	0.018955217176481187	0.3643397399191512
OG0005895_1 	8	10	665891	accelerated	0.01902722379739541	0.3647860316233987
OG0005680_1 	8	11	1546851	constrained	0.019033372078440094	0.36397064713681987
OG0003246_1 	8	10	72887	accelerated	0.019098317921137142	0.36428092626617964
OG0004635_1 	4	10	44527	constrained	0.019178082191780823	0.3648715535571125
OG0005284_1 	8	10	72887	constrained	0.019234990670617933	0.3650254447822596
OG0001658_1 	8	9	44527	accelerated	0.019404392938957016	0.367307964568561
OG0001222_1 	7	11	314555	accelerated	0.019602482260484777	0.3701206057112239
OG0007850_1 	5	9	44527	constrained	0.019627217606108242	0.36965417138758516
OG0005024_1 	7	10	117235	accelerated	0.019635941791630418	0.36888928838196144
OG0003804_1 	8	11	1546851	constrained	0.01970052920040702	0.3691750797780533
OG0003872_1 	7	10	117235	accelerated	0.01970418138082808	0.36832041046112884
OG0000373_1 	7	4	44527	accelerated	0.019719701733896366	0.3676912964198083
OG0007059_1 	5	9	44527	accelerated	0.01976373354893768	0.36759561130698265
OG0006929_1 	7	11	314555	constrained	0.019767293997965413	0.3667495216446337
OG0003455_1 	7	9	44527	constrained	0.01980776140855192	0.36659067339540274
OG0007281_1 	3	10	44527	accelerated	0.01980865112518526	0.3657019369457042
OG0006228_1 	6	10	44527	constrained	0.019852676967301475	0.36561198444461357
OG0000920_2 	7	10	941109	accelerated	0.019878696175146704	0.36519167395963614
OG0006678_1 	8	9	117235	accelerated	0.019891840251121673	0.36453747440597245
OG0007066_1 	7	8	44527	accelerated	0.019988321430175593	0.3654099739203494
OG0006385_1 	8	10	1546851	constrained	0.019990096103993493	0.36455109407209596
OG0003437_1 	5	7	44527	accelerated	0.02007905848531133	0.36528253113059084
OG0004388_1 	8	11	1546851	constrained	0.020114270051239218	0.36503494459494085
OG0000254_1 	8	3	44527	constrained	0.020116748989672206	0.3641959617331213
OG0000388_3 	8	11	1546851	accelerated	0.020164981510692792	0.3641873593126812
OG0004721_1 	8	11	1546851	constrained	0.020225462904900373	0.3643994846745544
OG0003721_1 	8	10	190747	constrained	0.020372428544467046	0.36616501977639443
OG0002529_1 	7	8	44527	accelerated	0.020393495642799353	0.3656646688758052
OG0003333_1 	8	10	1546851	constrained	0.020632685701282464	0.3690683994939928
OG0005270_1 	8	11	1546851	constrained	0.020705143703833955	0.3694805715359582
OG0005776_1 	8	11	1546851	accelerated	0.02084119883116542	0.37102296109672345
OG0005672_1 	8	11	1546851	constrained	0.020868054163849136	0.3706186246629454
OG0000897_2 	8	6	44527	constrained	0.020930650377290694	0.3708494617796268
OG0000163_5 	8	8	44527	accelerated	0.020931590531374944	0.36998936738319255
OG0006579_1 	8	10	665891	accelerated	0.02097650055264544	0.36990871375502343
OG0000234_5 	7	11	117235	accelerated	0.020983673678284465	0.36916453668831284
OG0000724_2 	6	11	190747	constrained	0.021095896156185123	0.370267642159146
OG0004942_1 	6	10	117235	constrained	0.021102012964858412	0.369507613438516
OG0007845_1 	8	6	44527	accelerated	0.021111260836365275	0.3688058347511756
OG0005134_1 	8	11	1546851	constrained	0.02113052101609581	0.36828183132249037
OG0002293_1 	8	11	1546851	accelerated	0.021147630006981943	0.367722859446986
OG0004565_1 	8	11	1546851	constrained	0.021218440946897656	0.368098104315438
OG0000617_2 	8	4	44527	constrained	0.02133489040603665	0.3692615175137408
OG0005823_1 	8	10	190747	constrained	0.021337052026757817	0.3684460461987718
OG0000780_2 	6	10	117235	constrained	0.021341567436623562	0.36767488415583954
OG0001837_1 	7	10	72887	accelerated	0.021375847213456645	0.3674188726781962
OG0007164_1 	8	9	44527	accelerated	0.02151551902259352	0.36897141222920127
OG0005384_1 	8	11	1546851	accelerated	0.021558790825166096	0.3688674576653705
OG0007036_1 	7	10	117235	accelerated	0.021768428954057728	0.37160398011299
OG0006648_1 	8	6	44527	accelerated	0.021785024480079018	0.3710401549830315
OG0002772_1 	8	10	190747	constrained	0.021787908654350242	0.37024589320131085
OG0006909_1 	8	7	72887	constrained	0.021924047854242124	0.37171452563756996
OG0002884_1 	8	10	665891	accelerated	0.021943630160026872	0.37120480250344096
OG0005774_1 	8	11	1546851	constrained	0.022167459023494016	0.37414467521143285
OG0001983_1 	8	10	665891	accelerated	0.02223196693738283	0.37438832610543116
OG0005093_1 	8	11	1546851	constrained	0.022252793073978157	0.37389692991940376
OG0000372_2 	7	9	44527	accelerated	0.02227911781880254	0.37349991912822106
OG0004740_1 	7	11	314555	constrained	0.02239318413021363	0.374572343940956
OG0000398_2 	3	10	44527	constrained	0.02249865277528292	0.37549648839462135
OG0002971_1 	8	11	1546851	accelerated	0.022538853404359904	0.37532963675812697
OG0000616_2 	8	10	72887	constrained	0.02261003182965646	0.37567823997853633
OG0003315_1 	7	10	44527	accelerated	0.022638458428783204	0.3753165269889402
OG0001568_1 	8	8	44527	constrained	0.022682357168523175	0.37521235519700835
OG0004228_1 	8	11	1546851	constrained	0.022719544471323235	0.374997867576344
OG0006474_1 	6	10	44527	accelerated	0.022773211157525952	0.375055726486391
OG0000784_2 	7	11	314555	constrained	0.02281296295118865	0.37488466810118143
OG0005493_1 	6	10	44527	constrained	0.02281710384477183	0.3741304505424539
OG0008123_1 	8	4	44527	accelerated	0.022818128733773535	0.37332855260924447
OG0001074_2 	4	11	941109	constrained	0.022840385064921264	0.37287676666029757
OG0000456_3 	8	11	1546851	constrained	0.0228617678887968	0.3724127200534503
OG0007928_1 	4	9	44527	accelerated	0.022863046310021118	0.37162390708701715
OG0002747_1 	7	10	44527	constrained	0.02290693496227093	0.3715296154292836
OG0001982_1 	6	10	117235	constrained	0.022910269532582735	0.37077940540069504
OG0000558_2 	7	4	44527	accelerated	0.022952881462516284	0.37066672720352967
OG0004380_1 	8	11	1546851	accelerated	0.02304052132088641	0.3712801248195424
OG0003615_1 	8	10	72887	accelerated	0.023159454490574327	0.3723940671527403
OG0001542_1 	8	9	72887	accelerated	0.023241774826441297	0.3729157733418489
OG0003930_1 	6	11	190747	constrained	0.023287269067041334	0.3728456334352635
OG0007592_1 	7	7	44527	constrained	0.02335609054976644	0.3731484808559908
OG0002402_1 	8	10	314555	accelerated	0.023461790344424194	0.37403796674895456
OG0003146_1 	7	10	117235	accelerated	0.023577180292070454	0.37507782349746976
OG0006930_1 	8	9	44527	accelerated	0.023626645106230026	0.37506672072034375
OG0000263_2 	8	5	44527	accelerated	0.023627706405534132	0.3742888999876668
OG0000517_2 	5	11	44527	constrained	0.023760330578512397	0.37559406286582914
OG0004283_1 	7	10	44527	constrained	0.023805246137261947	0.3755101801019147
OG0001122_1 	7	10	117235	accelerated	0.02381561662998788	0.3748828748261461
OG0007873_1 	8	4	44527	constrained	0.02389400404221873	0.3753266139152719
OG0003834_1 	8	11	1546851	accelerated	0.023941713428667466	0.375287612801146
OG0003292_1 	7	9	44527	accelerated	0.0239859857162108	0.37519501087888735
OG0004217_1 	8	10	941109	constrained	0.024046073253923557	0.3753496653853579
OG0001956_1 	8	5	44527	accelerated	0.024075820868705966	0.37503106799023855
OG0007836_1 	6	4	44527	accelerated	0.02407798391806293	0.37428500157038774
OG0005757_1 	6	11	190747	accelerated	0.02409486961718721	0.37377041520271526
OG0007369_1 	7	9	190747	accelerated	0.02409486961718721	0.3729965634114053
OG0001963_1 	8	11	1546851	constrained	0.024165051568918235	0.37331010450578855
OG0003427_1 	5	9	44527	constrained	0.024253312373680665	0.3739010651917739
OG0003132_1 	7	11	72887	constrained	0.02431127208868401	0.3740234185331077
OG0005532_1 	8	10	190747	constrained	0.024461593306351836	0.37556331242626834
OG0001668_1 	8	7	44527	accelerated	0.024480079054934212	0.3750769489625883
OG0001701_1 	7	11	450660	constrained	0.02463941774286602	0.37674627088631746
OG0005374_1 	8	11	1546851	constrained	0.024639560607216417	0.3759795809390962
OG0004017_1 	7	9	44527	accelerated	0.024704666936172126	0.3762052844842342
OG0000815_1 	7	8	44527	constrained	0.024793388429752067	0.37678895383995165
OG0004124_1 	8	10	665891	accelerated	0.024851025998366083	0.3768988263484446
OG0006665_1 	8	10	665891	accelerated	0.02486904704695081	0.37640863313775547
OG0003522_1 	8	11	1546851	constrained	0.02489297687835114	0.3760096729685484
OG0003534_1 	7	9	44527	accelerated	0.024974172393657623	0.3764755786035848
OG0002178_1 	6	10	44527	constrained	0.025060630557801132	0.3770187820536802
OG0001465_1 	6	9	44527	constrained	0.02506175611947002	0.37627861547244446
OG0004564_1 	8	10	72887	constrained	0.02513445285918121	0.3766138357276511
OG0007767_1 	7	4	44527	constrained	0.025195365130692534	0.3767714901643761
OG0005215_1 	8	9	44527	accelerated	0.02524367785114312	0.37674047763073276
OG0005910_1 	4	10	44527	constrained	0.025285188179286804	0.3766082709492578
OG0000930_2 	8	9	44527	constrained	0.02542220625224578	0.37789629452890994
OG0007024_1 	7	10	117235	accelerated	0.025555726154528502	0.37912731043136827
OG0003535_1 	8	11	1546851	accelerated	0.025604458121072593	0.3790980858836827
OG0006173_1 	7	11	314555	accelerated	0.025725639802892997	0.38013954309531806
OG0007821_1 	8	6	44527	accelerated	0.025737771189866643	0.37956866900716546
OG0006614_1 	8	10	665891	accelerated	0.025749074919505954	0.37898786057705913
OG0005379_1 	8	11	1546851	accelerated	0.02601820485635231	0.3821966949134504
OG0003008_1 	8	11	1546851	constrained	0.02602817833782199	0.38159350868999026
OG0000640_1 	8	6	44527	accelerated	0.026052194223599723	0.3811981530525541
OG0001298_1 	5	10	44527	accelerated	0.026097111799847306	0.381109579936442
OG0004657_1 	8	11	1546851	accelerated	0.02611776266452892	0.3806676636309605
OG0000273_1 	6	6	44527	constrained	0.026185770750988144	0.3809163577920979
OG0002395_1 	8	10	72887	accelerated	0.026232747029607872	0.3808587369716079
OG0000364_1 	7	6	44527	accelerated	0.026233042853292643	0.38012492522106417
OG0007145_1 	8	9	117235	accelerated	0.026256077795786092	0.37972281175839967
OG0003129_1 	7	11	314555	accelerated	0.026323319027181658	0.37996034047536154
OG0002694_1 	8	11	1546851	accelerated	0.026350495203123825	0.3796197545929804
OG0002418_1 	8	9	44527	constrained	0.026365432985986346	0.37910450468503826
OG0001227_1 	8	7	44527	accelerated	0.026366617257332803	0.378393852654659
OG0005861_1 	6	9	44527	accelerated	0.02636780163507324	0.37768592495295517
OG0006056_1 	7	10	44527	constrained	0.026500179662234998	0.37885629700675155
OG0001500_1 	6	9	44527	constrained	0.026543902986750505	0.37875718059529295
OG0004690_1 	8	10	190747	constrained	0.026642481179357056	0.3794396795772432
OG0004438_1 	8	11	1546851	constrained	0.02670567898105972	0.37961665730301053
OG0007770_1 	7	7	44527	constrained	0.026859504132231406	0.3810787711512224
OG0002183_1 	8	8	44527	accelerated	0.0268619171682688	0.38039120202110954
OG0001713_1 	8	11	1546851	accelerated	0.026863799746580153	0.3796987347924004
OG0005259_1 	8	11	1546851	constrained	0.026938408209652834	0.3800348644973099
OG0006645_1 	8	10	665891	accelerated	0.026950478158489166	0.37948912465352824
OG0000874_1 	7	10	117235	accelerated	0.026955097584277277	0.3788407230030849
OG0003053_1 	7	9	44527	constrained	0.027039166367229608	0.3793092812903861
OG0007409_1 	6	10	117235	constrained	0.027106789491641078	0.3795458146610493
OG0008151_1 	7	5	44527	accelerated	0.02726496878228446	0.38104704969185216
OG0002651_1 	5	11	44527	constrained	0.02730743319110712	0.38092850367520137
OG0002307_2 	6	9	44527	constrained	0.02766798418972332	0.3852393254870787
OG0005578_1 	8	11	1546851	accelerated	0.027757234103074624	0.3857636419864107
OG0004071_1 	8	7	190747	accelerated	0.027775447720504998	0.3853005985273022
OG0000660_1 	6	10	117235	constrained	0.027823268509041283	0.3852492197075957
OG0003996_1 	8	11	1546851	accelerated	0.027904631377518085	0.3856616059329071
OG0003162_1 	8	11	1546851	accelerated	0.027957642677975736	0.38568135480299737
OG0004896_1 	7	11	314555	constrained	0.027981943031536113	0.38530568701067314
OG0005471_1 	8	6	44527	accelerated	0.02802856757849348	0.3852382348977863
OG0005761_1 	8	10	665891	accelerated	0.028109832284107794	0.3856462678683926
OG0001887_1 	8	8	44527	accelerated	0.02820823788348381	0.3862875359978177
OG0000847_2 	7	6	44527	accelerated	0.028253155459731394	0.38619532609216023
OG0007525_1 	7	7	44527	constrained	0.028296802012217032	0.38608611066669113
OG0008379_1 	5	6	44527	accelerated	0.02834299061222656	0.386011914039377
OG0000333_3 	7	11	314555	constrained	0.02856052899287894	0.3882674095995561
OG0004985_1 	8	10	665891	accelerated	0.028656470757845165	0.38886466761598604
OG0003945_1 	7	11	117235	constrained	0.028660138524002867	0.38820988359414754
OG0001452_1 	8	11	1546851	constrained	0.028668362142194974	0.3876190664325349
OG0002060_1 	8	10	190747	accelerated	0.02872930493955317	0.38774190078165893
OG0005324_1 	8	11	1546851	constrained	0.028774383235220725	0.387650564774316
OG0003017_1 	7	11	117235	constrained	0.028847794192910028	0.38794057046832425
OG0004971_1 	7	10	117235	accelerated	0.02886534623061565	0.38747970155531997
OG0000685_1 	8	10	665891	accelerated	0.028944807535201122	0.3878500464887075
OG0003473_1 	8	10	665891	accelerated	0.029116007496756247	0.3894461324745017
OG0003495_1 	7	8	44527	accelerated	0.029196424560930745	0.3898244043608557
OG0001297_1 	7	11	314555	constrained	0.029228128179043744	0.3895520755698932
OG0006231_1 	8	11	1546851	constrained	0.029254064034154308	0.38920398004158674
OG0005799_1 	8	9	44527	accelerated	0.02928625971342591	0.3889402555546812
OG0001949_1 	8	11	1546851	constrained	0.029318711042096837	0.38868085542864905
OG0005642_1 	7	11	117235	constrained	0.029342522774574362	0.3883080403283053
OG0004703_1 	8	11	1546851	accelerated	0.029352744950996823	0.3877570211989457
OG0005667_1 	8	11	1546851	constrained	0.029369135708292013	0.38728929046014005
OG0006150_1 	8	9	44527	accelerated	0.029376094865921076	0.3866990516064998
OG0004575_1 	8	11	1546851	constrained	0.029440247417028796	0.3868624427717475
OG0008685_1 	8	3	44527	accelerated	0.02960068274715899	0.38828825421141716
OG0005208_1 	8	11	1546851	constrained	0.029621259039267885	0.38787767747216456
OG0000910_2 	7	10	44527	constrained	0.029644268774703556	0.38750034550429807
OG0005976_1 	8	10	665891	accelerated	0.029659642462396052	0.3870246888155938
OG0005718_1 	8	11	1546851	constrained	0.02966909782514536	0.3864735965829475
OG0002227_1 	8	9	44527	accelerated	0.02973543547590174	0.38666408878837794
OG0001120_1 	4	5	44527	accelerated	0.029736771179588506	0.3860101356072626
OG0002170_1 	8	11	1546851	constrained	0.030086717496454113	0.3898758868647962
OG0009070_1 	8	3	44527	accelerated	0.03009612793100347	0.38932309436005696
OG0008626_1 	6	3	44527	constrained	0.030225455851971617	0.39032078308323276
OG0006174_1 	7	11	314555	constrained	0.030595116988809765	0.39441325814712175
OG0000990_1 	8	11	1546851	accelerated	0.030608207700861145	0.39390287259782925
OG0006129_1 	7	8	44527	constrained	0.03076715774344233	0.39526810729848505
OG0005142_1 	7	11	314555	constrained	0.030811291963377417	0.3951561406692503
OG0003383_1 	7	10	117235	accelerated	0.030895474009246415	0.39555729309441
OG0007551_1 	8	7	44527	accelerated	0.031040833745114793	0.3967389981405527
